cell_id,susceptibility_probability,susceptibility_category,terrain_instability_score,terrain_instability_category,exposure_score,exposure_category,dominant_exposure,spatial_pressure_score,spatial_category,confidence_score,uncertainty_score,confidence_category,risk_label,primary_reason,recommended_action,explanation,rainfall_trigger_score,rainfall_trigger_category,soil_wetness_score,soil_wetness_category,temporal_trajectory,temporal_category,anomaly_score,anomaly_category,sar_data_quality,unified_risk_score,unified_risk_category
801_654,0.9237790331890332,VERY_HIGH,84.99422187981511,EXTREME,64.71244714046873,HIGH,TRANSPORT,0.0,LOW,85.12662222462606,14.87337777537394,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,70.68303800965201,HIGH
802_101,0.050347619047619,LOW,13.231895223420649,LOW,62.91955935852589,HIGH,TRANSPORT,0.0,LOW,79.0617143143545,20.938285685645496,MODERATE,LOW SUSCEPTIBILITY,"high exposure to roads, settlements or infrastructure","check nearby roads, settlements and infrastructure","LOW SUSCEPTIBILITY. Main evidence: high exposure to roads, settlements or infrastructure. Recommended response: check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,16.757225874718042,LOW
805_515,0.7093820982938631,HIGH,37.577041602465336,MODERATE,67.76457394444428,HIGH,TRANSPORT,87.3568640522876,EXTREME,67.58505482411215,32.41494517588785,MODERATE,HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","check nearby roads, settlements and infrastructure","HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,60.74524530972448,HIGH
806_513,0.8193837721755372,VERY_HIGH,39.04275808936826,MODERATE,66.89668313942163,HIGH,TRANSPORT,88.8029348951702,EXTREME,76.58519177806728,23.41480822193272,MODERATE,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,66.00288739531527,HIGH
806_645,0.8707674603174607,VERY_HIGH,63.8944530046225,HIGH,71.79743478279586,HIGH,TRANSPORT,91.94471802054156,EXTREME,80.78931171695194,19.210688283048057,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,74.33478340379594,HIGH
806_935,0.8442517956517962,VERY_HIGH,61.75462249614792,HIGH,53.9667114354254,HIGH,TRANSPORT,77.27063246785082,EXTREME,78.61984824430667,21.380151755693333,MODERATE,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,68.57159533477147,HIGH
806_937,0.675294749540726,HIGH,30.29275808936826,MODERATE,54.432438698096384,HIGH,TRANSPORT,89.09762569562574,EXTREME,64.79608992612819,35.20391007387181,MODERATE,HIGH SUSCEPTIBILITY,high static landslide susceptibility; elevated neighbouring-cell risk,continue routine monitoring,HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; elevated neighbouring-cell risk. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,55.92871379059553,HIGH
807_217,0.3163547922998987,MODERATE,36.76425269645609,MODERATE,50.34353467692677,HIGH,TRANSPORT,0.0,LOW,57.297491048258905,42.702508951741095,LOW,MODERATE SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,MODERATE SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,31.547616463437848,MODERATE
807_722,0.0043551316984559,LOW,90.5893682588598,EXTREME,17.905174330104995,LOW,INFRASTRUCTURE,0.0,LOW,82.82473600655877,17.175263993441234,HIGH,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,23.4069007968304,LOW
808_640,0.8671937144554795,VERY_HIGH,86.96456086286595,EXTREME,82.18046490785946,VERY_HIGH,TRANSPORT,89.35770472991064,EXTREME,80.49691432824439,19.503085671755613,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,80.08673960135192,EXTREME
808_641,0.8920168746286395,VERY_HIGH,89.64753466872111,EXTREME,79.60161477498204,VERY_HIGH,TRANSPORT,88.47199069884367,EXTREME,82.52790016059384,17.472099839406155,HIGH,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,81.26497764727685,EXTREME
809_637,0.7619779302396953,VERY_HIGH,71.47149460708783,HIGH,87.76034676644677,VERY_HIGH,INFRASTRUCTURE,90.01608187890542,EXTREME,71.88835016513477,28.111649834865236,MODERATE,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,73.15623605417358,HIGH
811_512,0.8923058585858588,VERY_HIGH,84.31432973805856,EXTREME,59.12657250430037,HIGH,TRANSPORT,90.7494335086189,EXTREME,82.55154430254814,17.448455697451863,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,77.36782887959447,EXTREME
811_613,0.4401820096570098,MODERATE,26.72187981510016,MODERATE,54.15129536088963,HIGH,TRANSPORT,0.0,LOW,47.16617326449527,52.83382673550473,LOW,MODERATE SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,MODERATE SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,35.68253077083109,MODERATE
812_517,0.8872351613021633,VERY_HIGH,44.0215716486903,MODERATE,58.14556695547923,HIGH,TRANSPORT,92.24108515380412,EXTREME,82.13666907024579,17.863330929754213,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,69.08311021614988,HIGH
813_639,0.7349575839193488,HIGH,35.764637904468415,MODERATE,87.83659212708174,VERY_HIGH,TRANSPORT,90.37635316317672,EXTREME,69.67759455710643,30.32240544289357,MODERATE,HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","check nearby roads, settlements and infrastructure","HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,64.84641306175648,HIGH
813_1458,0.0171834866768109,LOW,21.816255778120187,LOW,40.80170743718342,MODERATE,TRANSPORT,0.0,LOW,81.77514332651154,18.22485667348846,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,13.664034240770215,LOW
813_1533,0.0020217983651226,LOW,20.269645608628657,LOW,18.534516265411625,LOW,SETTLEMENT,0.0,LOW,83.01564509746785,16.984354902532147,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,9.332357557080167,LOW
814_518,0.8812896112255584,VERY_HIGH,81.18258859784284,EXTREME,53.556112798906206,HIGH,TRANSPORT,92.10646129115143,EXTREME,81.65021497306903,18.349785026930974,HIGH,VERY HIGH SUSCEPTIBILITY,high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk,prioritize location for detailed assessment,VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; unstable terrain conditions; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,75.54588334278193,EXTREME
814_1297,0.0043884650317892,LOW,79.72650231124808,EXTREME,20.60611145401583,LOW,INFRASTRUCTURE,0.0,LOW,82.8220087338315,17.177991266168505,HIGH,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,21.640968175894677,LOW
814_1408,0.0028987214420456,LOW,42.54815100154083,MODERATE,28.7630955895702,MODERATE,TRANSPORT,0.0,LOW,82.9438968457196,17.056103154280393,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,15.361807072747922,LOW
815_14,0.0631340548340548,LOW,9.728428351309706,LOW,61.19033568228178,HIGH,TRANSPORT,0.0,LOW,78.0155513863734,21.9844486136266,MODERATE,LOW SUSCEPTIBILITY,"high exposure to roads, settlements or infrastructure","check nearby roads, settlements and infrastructure","LOW SUSCEPTIBILITY. Main evidence: high exposure to roads, settlements or infrastructure. Recommended response: check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,16.37253855924885,LOW
815_507,0.5207085886835139,HIGH,20.87827426810477,LOW,55.70346686789046,HIGH,TRANSPORT,0.0,LOW,52.14813131053812,47.85186868946188,LOW,HIGH SUSCEPTIBILITY,high static landslide susceptibility,continue routine monitoring,HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,38.37033144367482,MODERATE
816_878,2.1798365122615804e-05,LOW,70.19645608628659,HIGH,18.223708355486814,LOW,INFRASTRUCTURE,0.0,LOW,83.17928146110421,16.82071853889579,HIGH,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,19.181098466123032,LOW
817_215,0.1112599335447161,LOW,21.839368258859785,LOW,48.51971980429373,MODERATE,TRANSPORT,0.0,LOW,74.07797949186475,25.922020508135247,MODERATE,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,19.059798701040414,LOW
818_643,0.7732903607503607,VERY_HIGH,56.2384437596302,HIGH,73.74054284549179,HIGH,INFRASTRUCTURE,87.24542626262627,EXTREME,72.81391266146194,27.18608733853806,MODERATE,VERY HIGH SUSCEPTIBILITY,"high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk","prioritize location for detailed assessment; check nearby roads, settlements and infrastructure","VERY HIGH SUSCEPTIBILITY. Main evidence: high static landslide susceptibility; high exposure to roads, settlements or infrastructure; elevated neighbouring-cell risk. Recommended response: prioritize location for detailed assessment; check nearby roads, settlements and infrastructure.",24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,UNREFERENCED,68.23864910789085,HIGH
