cell_id,unified_risk_score,confidence_score,rainfall_trigger_score,soil_wetness_score,spatial_pressure_score,temporal_category,anomaly_category,alert_priority_score,alert_level,should_alert,alert_reason,alert_action
628_1374,24.067688735121656,83.14324840325298,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.831034624943502,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
629_760,80.39832170870115,89.64147395044034,24.072700691121742,13.215996809055468,94.72686609437775,LOW,NORMAL,58.38884937721093,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
629_1017,15.083021792324976,82.60335965563696,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.787934500684994,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
630_759,76.52868664296315,86.78927163909367,24.072700691121742,13.215996809055468,96.12127611325836,LOW,NORMAL,56.85667510046093,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
631_766,64.51298259668023,77.54787133914792,24.072700691121742,13.215996809055468,93.88083506610586,LOW,NORMAL,51.11354212256074,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
633_506,67.64592185876083,83.38823563036257,24.072700691121742,13.215996809055468,98.65290476190476,LOW,NORMAL,53.23917524486684,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
634_1356,24.75933618980406,77.09541782474058,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,19.142275979550583,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
635_505,78.01069142526237,89.78835624385358,24.072700691121742,13.215996809055468,93.1772460148069,LOW,NORMAL,57.08197273772786,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
636_425,73.42176860609462,87.78504892092442,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,41.040370566881336,ROUTINE,0,elevated landslide risk,Routine monitoring.
636_522,70.9591090067072,88.8781224776198,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,39.932173747156995,ROUTINE,0,elevated landslide risk,Routine monitoring.
636_783,56.73476017018879,74.76271262086085,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,33.53121677072371,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
637_791,59.93742175036084,81.92603669243357,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,34.97241448180113,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
638_800,76.23934601343575,87.9307871300837,24.072700691121742,13.215996809055468,97.59309563123496,LOW,NORMAL,56.94724474487008,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
638_1057,75.49153082703195,81.36856201211128,24.072700691121742,13.215996809055468,90.05936390217964,LOW,NORMAL,55.48066815163008,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
638_1523,9.98542806242691,83.14324840325298,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.494017322230867,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
639_392,34.21816969770104,63.86421275174598,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,23.398751058104228,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
639_1053,72.45479537440596,79.74395783638266,24.072700691121742,13.215996809055468,90.67649597940184,LOW,NORMAL,54.20670700953172,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
639_1151,26.436093964560754,74.98114940495562,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,19.896816978191097,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
640_1048,70.32646434384975,78.20707862206103,24.072700691121742,13.215996809055468,90.05936390217964,LOW,NORMAL,53.15638823419809,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
641_800,78.58555081084967,88.54961829891484,24.072700691121742,13.215996809055468,97.06365118679052,LOW,NORMAL,57.923620237039685,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
641_823,56.6761898006412,62.01980027413165,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,33.504860104427294,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
642_642,82.3144561557896,90.65366236630256,24.072700691121742,13.215996809055468,93.38636456462464,LOW,NORMAL,59.05003464893777,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
642_646,74.60613287143445,87.49925808137777,24.072700691121742,13.215996809055468,94.18882634756474,LOW,NORMAL,55.701658438418974,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
643_643,82.20895850764911,89.86708769097791,24.072700691121742,13.215996809055468,93.80295781859289,LOW,NORMAL,59.065049695369794,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
643_681,71.31323610062255,91.0121224776198,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,40.0915309394189,ROUTINE,0,elevated landslide risk,Routine monitoring.
644_509,78.6030284447894,89.86885717149735,24.072700691121742,13.215996809055468,98.71868888888888,LOW,NORMAL,58.17974082762732,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
644_1042,68.43094236973678,77.2584911738586,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,38.794498760520305,ROUTINE,0,elevated landslide risk,Routine monitoring.
645_138,9.783864962985971,82.67956162608031,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.403313927482444,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
645_173,20.10749078086224,77.30952346172889,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.048945545526763,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
645_510,80.23085653432115,89.86524678188698,24.072700691121742,13.215996809055468,98.7217777777778,LOW,NORMAL,58.91272680124994,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
645_637,57.79357885225515,57.62291382269869,24.072700691121742,13.215996809055468,72.74310221360376,LOW,NORMAL,44.919150509694134,ROUTINE,0,elevated neighbouring-cell risk,Routine monitoring.
645_642,60.45251469569187,59.50417144713813,24.072700691121742,13.215996809055468,94.87445552730682,LOW,NORMAL,49.43537463629612,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
645_1029,71.2705279736922,80.10150492481353,24.072700691121742,13.215996809055468,89.30181141516434,LOW,NORMAL,53.467583994574895,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
645_1032,77.17190481965403,80.60827206142028,24.072700691121742,13.215996809055468,89.21922714105064,LOW,NORMAL,56.11081593414067,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
647_542,64.15913191729199,89.99665604873309,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,36.87218405692015,ROUTINE,0,elevated landslide risk,Routine monitoring.
647_1034,67.71814896958156,70.8840349349104,24.072700691121742,13.215996809055468,90.80391763574112,LOW,NORMAL,52.094329375811625,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
648_1030,72.86853721600663,80.77380126483713,24.072700691121742,13.215996809055468,89.13155797035208,LOW,NORMAL,54.16115013689455,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
649_1368,24.452211343871653,77.14655418837694,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,19.004069798881,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
650_513,79.48898778831631,90.89242860006878,24.072700691121742,13.215996809055468,99.32769470608756,LOW,NORMAL,58.66977340479423,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
650_1051,24.18130755785489,78.67755662050129,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.882163095173457,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
651_1624,13.161528014561693,83.17928146110421,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.923262300691519,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
652_418,39.96037848576563,60.089108485058574,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,25.98274501273329,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
652_515,79.0387382290909,90.83583769097788,24.072700691121742,13.215996809055468,99.36227803942089,LOW,NORMAL,58.47234860314279,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
652_1018,68.07608919314372,79.65918841779117,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,38.634814831053426,ROUTINE,0,elevated landslide risk,Routine monitoring.
654_952,15.287427443677265,83.12473600655878,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.879917043793526,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
655_512,79.04926279965532,89.93015694315429,24.072700691121742,13.215996809055468,99.58366666666666,LOW,NORMAL,58.51029295398365,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
655_1178,14.307627997074857,82.67622360986455,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.439007292822442,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
656_324,36.52676271946227,49.530140762181375,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,24.437617917896777,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
656_1008,77.28380117905299,84.5160826732683,24.072700691121742,13.215996809055468,92.40743777056277,LOW,NORMAL,56.63940089029701,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
657_85,16.27817291972037,79.46883355874648,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.325752508012922,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
657_1007,75.27064463920149,82.46132617976184,24.072700691121742,13.215996809055468,94.39048804150931,LOW,NORMAL,56.03093798800583,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
658_575,71.88214964227679,86.60494714342695,24.072700691121742,13.215996809055468,94.5348719100605,LOW,NORMAL,54.52777281967238,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
659_576,61.90932116661053,73.39394093569557,24.072700691121742,13.215996809055468,96.68777662539448,LOW,NORMAL,50.36293571292266,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
659_1047,16.65625741413119,81.40642664468777,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.495890530497793,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
660_520,48.74768117274337,57.26408352038362,24.072700691121742,13.215996809055468,92.27255801226764,LOW,NORMAL,43.77791492371342,ROUTINE,0,elevated neighbouring-cell risk,Routine monitoring.
660_577,76.11051015499692,88.91335933599953,24.072700691121742,13.215996809055468,93.31226841547576,LOW,NORMAL,56.247144526208736,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
660_681,19.01271840290773,78.04850952552991,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,16.556297975447237,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
660_1004,77.54284893462074,82.49931319274884,24.072700691121742,13.215996809055468,94.38429756531886,LOW,NORMAL,57.052501349515914,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
661_579,69.73957631186464,83.7567644571293,24.072700691121742,13.215996809055468,94.99902019967938,LOW,NORMAL,53.63323706442975,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
661_798,71.71313513237355,86.71934943646912,24.072700691121742,13.215996809055468,89.97038251860397,LOW,NORMAL,53.76704288149745,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
661_1004,73.47592843507087,85.60545706096961,24.072700691121742,13.215996809055468,95.24903774911166,LOW,NORMAL,55.3520981522874,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
661_1267,20.21893037712085,82.829227424232,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.09909336384314,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
662_496,21.959668387391982,81.65029171463269,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.882425468465147,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
662_798,71.68946916829077,87.92855018701727,24.072700691121742,13.215996809055468,89.32995397294329,LOW,NORMAL,53.6603289158111,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
663_192,40.40499595721427,66.95739908413019,24.072700691121742,13.215996809055468,68.22938134119967,LOW,NORMAL,36.417230076065124,ROUTINE,0,elevated neighbouring-cell risk,Routine monitoring.
663_798,67.88463076789726,83.4544351589116,24.072700691121742,13.215996809055468,90.50244262309482,LOW,NORMAL,52.12402493315675,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
664_436,73.05577146414518,87.54549024621485,24.072700691121742,13.215996809055468,92.91653180354264,LOW,NORMAL,54.81315162353548,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
664_518,64.23848539665852,82.33080809492705,24.072700691121742,13.215996809055468,70.82658254293602,LOW,NORMAL,47.53188050407549,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
664_552,46.610084984804,52.62614488378506,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,28.975112937300555,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
665_191,41.49647616057596,54.2283938040684,24.072700691121742,13.215996809055468,13.880247474747472,LOW,NORMAL,28.75602608761006,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
665_436,65.75203213799747,83.08350473407968,24.072700691121742,13.215996809055468,96.7340082972583,LOW,NORMAL,52.09909040082636,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
665_797,49.24165839032882,48.8875332478042,24.072700691121742,13.215996809055468,96.135567378979,LOW,NORMAL,44.579656076633576,ROUTINE,0,elevated neighbouring-cell risk,Routine monitoring.
665_1000,75.78668704996953,87.85872773766133,24.072700691121742,13.215996809055468,95.0742021276596,LOW,NORMAL,56.36571418577398,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
666_786,20.654237219840176,80.30122262429025,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.294981443066835,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
666_1210,15.552013192272703,82.90941365767478,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.998980630661471,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
667_826,73.01595314273283,90.32678537993488,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,40.857753608368526,ROUTINE,0,elevated landslide risk,Routine monitoring.
668_1439,22.076284872936498,82.62813860396136,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.93490288696018,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
670_680,60.29498639951397,78.39799680947282,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,35.133318573920036,ROUTINE,0,elevated landslide risk,Routine monitoring.
670_1073,15.885609235296004,83.17373446572671,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.149098850021957,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
674_841,74.67567161326033,74.91912740126759,24.072700691121742,13.215996809055468,96.497114555308,LOW,NORMAL,56.07919410340211,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
675_428,13.04951294380458,82.13740319865659,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.872855518850816,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
675_1528,13.092885258498882,82.07611735248557,24.072700691121742,13.215996809055468,0.507905450438141,LOW,NORMAL,13.968558878028974,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
676_677,36.99563129157528,69.43907229130579,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,24.648608775347633,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
